Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Distance_by_year,age,eng_cap_diff
55.0,772.0,1999,6.0,315000.0,2000.0,0.0,1.0,3050.0,13695.652173913044,25,196.38093575419
5.0,109.0,2008,11.0,285000.0,2700.0,0.0,1.0,6000.0,20357.14285714286,16,1058.2339315845988
5.0,109.0,1996,10.0,260500.0,2000.0,4.0,1.0,3200.0,10019.23076923077,28,28.894623856636144
5.0,89.0,1987,10.0,170000.0,1800.0,4.0,0.0,2300.0,4857.142857142857,37,171.10537614336386
66.0,499.0,2014,11.0,209314.0,1400.0,4.0,0.0,9499.0,26164.25,10,241.76606841540115
16.0,275.0,2010,3.0,220000.0,1500.0,0.0,1.0,12354.0,18333.33333333333,14,504.0707277187244
33.0,710.0,2017,3.0,22292.0,2000.0,4.0,0.0,15999.0,4458.4,7,4.070727718724356
73.0,246.0,2005,4.0,243000.0,1400.0,0.0,0.0,5799.0,14294.117647058823,19,95.64648232411628
6.0,750.0,2015,3.0,35762.0,3000.0,4.0,0.0,25499.0,5108.857142857143,9,995.9292722812756
23.0,475.0,2002,10.0,269177.0,2000.0,4.0,1.0,2000.0,13458.85,22,28.894623856636144
66.0,499.0,2014,10.0,216000.0,1600.0,0.0,0.0,10700.0,27000.0,10,371.1053761433639
55.0,139.0,1996,11.0,260000.0,1600.0,4.0,1.0,1500.0,10000.0,28,41.76606841540115
54.0,542.0,2001,10.0,242000.0,2000.0,3.0,1.0,2650.0,11523.809523809525,23,28.894623856636144
77.0,756.0,2012,3.0,290000.0,2400.0,0.0,0.0,15500.0,29000.0,12,395.9292722812757
76.0,204.0,2011,1.0,200000.0,1600.0,0.0,1.0,6250.0,18181.81818181818,13,23.13477088948798
23.0,645.0,1989,10.0,48446.0,200.0,4.0,1.0,1450.0,1468.060606060606,35,1771.105376143364
38.0,361.0,2004,9.0,284000.0,2700.0,0.0,0.0,8200.0,15777.777777777776,20,319.2774433935224
16.0,441.0,2013,10.0,240000.0,1200.0,3.0,1.0,2800.0,26666.666666666668,11,771.1053761433639
66.0,499.0,2011,11.0,209000.0,1600.0,3.0,1.0,6950.0,19000.0,13,41.76606841540115
66.0,315.0,1997,4.0,223000.0,1300.0,4.0,1.0,1100.0,8920.0,27,195.64648232411628
6.0,747.0,2018,3.0,28000.0,1998.0,4.0,0.0,21500.0,7000.0,6,6.070727718724356
43.0,579.0,2006,9.0,189000.0,3000.0,3.0,0.0,5900.0,11812.5,18,619.2774433935224
55.0,722.0,1998,4.0,264257.0,1800.0,4.0,1.0,1650.0,11010.708333333334,26,304.3535176758837
55.0,772.0,2007,11.0,324620.0,1600.0,3.0,1.0,5499.0,21641.33333333333,17,41.76606841540115
69.0,391.0,1998,10.0,200000.0,1600.0,3.0,0.0,1800.0,8333.333333333334,26,371.1053761433639
31.0,193.0,2016,3.0,100000.0,1600.0,0.0,0.0,19500.0,16666.666666666668,8,404.0707277187244
73.0,246.0,2009,10.0,132000.0,1400.0,4.0,1.0,3550.0,10153.846153846154,15,571.1053761433639
66.0,768.0,2008,3.0,190533.0,1600.0,3.0,1.0,5300.0,13609.5,16,404.0707277187244
49.0,276.0,2013,10.0,250000.0,2145.0,0.0,0.0,19000.0,27777.777777777777,11,173.89462385663614
53.0,43.0,1991,4.0,2000.0,1700.0,4.0,1.0,1350.0,64.51612903225806,33,204.3535176758837
5.0,109.0,2016,10.0,59000.0,2000.0,4.0,0.0,20499.0,9833.333333333334,8,28.894623856636144
76.0,399.0,2013,10.0,157000.0,1400.0,2.0,0.0,8900.0,17444.444444444445,11,571.1053761433639
76.0,691.0,2015,9.0,47000.0,2000.0,4.0,0.0,16500.0,6714.285714285715,9,380.7225566064776
60.0,412.0,2012,6.0,221000.0,1500.0,0.0,1.0,4200.0,22100.0,12,303.61906424581
66.0,312.0,2016,11.0,178000.0,1422.0,0.0,1.0,7300.0,29666.666666666668,8,219.76606841540115
23.0,321.0,2019,10.0,9600.0,1500.0,4.0,1.0,15500.0,3200.0,5,471.1053761433639
31.0,231.0,2010,4.0,125600.0,1400.0,4.0,1.0,3300.0,10466.666666666666,14,95.64648232411628
31.0,193.0,2019,3.0,12570.0,1993.0,2.0,0.0,29990.0,4190.0,5,11.070727718724356
49.0,714.0,2017,6.0,79500.0,2200.0,0.0,0.0,34000.0,15900.0,7,396.38093575419
76.0,356.0,2015,4.0,137559.0,1400.0,5.0,0.0,13299.0,19651.285714285717,9,95.64648232411628
73.0,142.0,2013,10.0,131000.0,2491.0,2.0,0.0,12700.0,14555.555555555557,11,519.8946238566361
33.0,624.0,2015,3.0,161000.0,2000.0,0.0,0.0,18000.0,23000.0,9,4.070727718724356
33.0,710.0,2016,9.0,207000.0,2000.0,0.0,0.0,18750.0,34500.0,8,380.7225566064776
52.0,515.0,2012,3.0,187000.0,2500.0,0.0,0.0,15200.0,18700.0,12,495.9292722812757
73.0,145.0,2015,10.0,207000.0,2000.0,0.0,1.0,11200.0,29571.42857142857,9,28.894623856636144
73.0,430.0,2011,9.0,50000.0,4500.0,0.0,0.0,45000.0,4545.454545454545,13,2119.2774433935224
73.0,208.0,2014,10.0,173000.0,2500.0,2.0,0.0,13500.0,21625.0,10,528.8946238566361
16.0,275.0,2015,3.0,150000.0,1500.0,0.0,1.0,8300.0,21428.571428571428,9,504.0707277187244
15.0,160.0,2014,6.0,171000.0,1600.0,0.0,1.0,6900.0,21375.0,10,203.61906424581
13.0,706.0,2018,3.0,33000.0,1800.0,4.0,0.0,13650.0,8250.0,6,204.0707277187244
15.0,261.0,2013,3.0,206278.0,2000.0,2.0,1.0,10750.0,22919.777777777777,11,4.070727718724356
66.0,499.0,2008,3.0,160000.0,2000.0,4.0,1.0,6000.0,11428.57142857143,16,4.070727718724356
16.0,441.0,2018,11.0,30000.0,898.0,4.0,1.0,7199.0,7500.0,6,743.7660684154012
6.0,72.0,1995,11.0,400000.0,2497.0,0.0,1.0,2450.0,14814.814814814816,29,855.2339315845988
60.0,467.0,2016,11.0,160730.0,1500.0,0.0,0.0,8300.0,26788.33333333333,8,141.76606841540115
23.0,704.0,2008,1.0,270000.0,1800.0,0.0,1.0,3999.0,19285.714285714286,16,176.86522911051202
66.0,312.0,2011,11.0,185000.0,1400.0,4.0,0.0,6300.0,16818.18181818182,13,241.76606841540115
49.0,714.0,2000,10.0,3500.0,2200.0,0.0,1.0,2200.0,159.0909090909091,24,228.89462385663612
43.0,196.0,2013,4.0,200000.0,1800.0,2.0,0.0,10500.0,22222.222222222223,11,304.3535176758837
73.0,546.0,2013,5.0,218500.0,1798.0,2.0,0.0,10500.0,24277.777777777777,11,16.14225941422592
73.0,145.0,2002,10.0,123456.0,2000.0,0.0,1.0,2000.0,6172.8,22,28.894623856636144
31.0,193.0,2007,9.0,164000.0,2396.0,3.0,0.0,9300.0,10933.333333333334,17,15.27744339352239
39.0,662.0,2017,9.0,20000.0,2000.0,4.0,0.0,17950.0,4000.0,7,380.7225566064776
43.0,346.0,2008,9.0,36000.0,4664.0,4.0,0.0,34000.0,2571.428571428572,16,2283.2774433935224
77.0,96.0,1991,10.0,400000.0,2900.0,3.0,0.0,1800.0,12903.225806451614,33,928.894623856636
55.0,772.0,2000,6.0,280000.0,1800.0,3.0,1.0,2500.0,12727.272727272728,24,3.619064245810023
6.0,750.0,2007,11.0,202318.0,4800.0,3.0,0.0,7100.0,13487.866666666669,17,3158.233931584599
61.0,87.0,2005,10.0,200000.0,2500.0,4.0,0.0,95000.0,11764.70588235294,19,528.8946238566361
76.0,204.0,2013,5.0,188400.0,2000.0,0.0,1.0,7700.0,20933.33333333333,11,218.14225941422592
69.0,739.0,2015,10.0,160000.0,1998.0,4.0,1.0,14500.0,22857.14285714286,9,26.894623856636144
6.0,85.0,2000,10.0,325000.0,2800.0,3.0,0.0,4900.0,14772.727272727272,24,828.8946238566361
76.0,399.0,2017,10.0,68113.0,1400.0,4.0,0.0,10499.0,13622.6,7,571.1053761433639
55.0,139.0,1996,1.0,237000.0,1700.0,0.0,1.0,1600.0,9115.384615384615,28,76.86522911051202
76.0,520.0,2012,10.0,180000.0,1400.0,3.0,1.0,10500.0,18000.0,12,571.1053761433639
23.0,645.0,1988,11.0,91200.0,1954.0,4.0,1.0,450.0,2682.3529411764707,36,312.23393158459885
76.0,520.0,1992,11.0,210000.0,2000.0,4.0,1.0,1850.0,7000.0,32,358.23393158459885
76.0,520.0,2000,11.0,400000.0,1600.0,3.0,1.0,2950.0,18181.81818181818,24,41.76606841540115
49.0,600.0,1993,10.0,210000.0,300.0,0.0,0.0,9900.0,7241.379310344828,31,1671.105376143364
6.0,48.0,1992,10.0,11111.0,1800.0,4.0,1.0,800.0,370.3666666666667,32,171.10537614336386
52.0,657.0,2015,4.0,154000.0,1000.0,4.0,1.0,6950.0,22000.0,9,495.6464823241163
76.0,399.0,2013,10.0,177000.0,1400.0,2.0,0.0,9490.0,19666.666666666668,11,571.1053761433639
39.0,593.0,2008,4.0,182000.0,1500.0,0.0,1.0,3950.0,13000.0,16,4.353517675883722
49.0,276.0,2001,10.0,350000.0,3200.0,3.0,0.0,2200.0,16666.666666666668,23,1228.894623856636
52.0,429.0,2009,10.0,115000.0,1600.0,4.0,1.0,4200.0,8846.153846153846,15,371.1053761433639
49.0,339.0,2017,9.0,168444.0,2500.0,0.0,0.0,31500.0,33688.8,7,119.2774433935224
73.0,141.0,2010,4.0,212000.0,1800.0,2.0,0.0,9299.0,17666.666666666668,14,304.3535176758837
77.0,611.0,2012,10.0,154626.0,1600.0,4.0,0.0,8999.0,15462.6,12,371.1053761433639
6.0,746.0,2016,3.0,100000.0,2000.0,4.0,0.0,19800.0,16666.666666666668,8,4.070727718724356
5.0,107.0,2018,10.0,22325.0,2000.0,4.0,0.0,23999.0,5581.25,6,28.894623856636144
13.0,706.0,2018,3.0,33000.0,1800.0,0.0,0.0,13750.0,8250.0,6,204.0707277187244
23.0,332.0,2010,11.0,165000.0,1400.0,0.0,1.0,4800.0,13750.0,14,241.76606841540115
23.0,332.0,2019,10.0,45000.0,2000.0,2.0,0.0,15200.0,15000.0,5,28.894623856636144
73.0,141.0,2009,4.0,227000.0,1364.0,0.0,1.0,5900.0,17461.53846153846,15,131.64648232411628
77.0,754.0,2017,9.0,140000.0,2400.0,0.0,0.0,24350.0,28000.0,7,19.27744339352239
43.0,196.0,2016,4.0,64000.0,1798.0,2.0,0.0,16000.0,10666.666666666666,8,302.3535176758837
49.0,276.0,2008,10.0,230000.0,1800.0,3.0,0.0,7700.0,16428.571428571428,16,171.10537614336386
54.0,567.0,2016,9.0,165000.0,1500.0,0.0,1.0,12300.0,27500.0,8,880.7225566064776
49.0,600.0,1999,10.0,317000.0,3200.0,3.0,0.0,5500.0,13782.608695652174,25,1228.894623856636
73.0,545.0,2007,4.0,282380.0,1500.0,3.0,0.0,6700.0,18825.33333333333,17,4.353517675883722
6.0,72.0,2019,10.0,13937.0,2000.0,2.0,0.0,34899.0,4645.666666666667,5,28.894623856636144
77.0,754.0,2016,9.0,166000.0,2400.0,0.0,0.0,20900.0,27666.666666666668,8,19.27744339352239
55.0,139.0,1993,10.0,300000.0,1400.0,4.0,1.0,1000.0,10344.827586206897,31,571.1053761433639
49.0,276.0,2006,10.0,333333.0,2200.0,0.0,1.0,6800.0,20833.3125,18,228.89462385663612
13.0,209.0,2007,3.0,190000.0,1991.0,0.0,1.0,7500.0,12666.666666666666,17,13.070727718724356
73.0,174.0,2017,3.0,12000.0,1200.0,4.0,0.0,11500.0,2400.0,7,804.0707277187244
6.0,72.0,2005,10.0,25800.0,3000.0,0.0,0.0,5700.0,1517.6470588235295,19,1028.894623856636
73.0,246.0,2007,10.0,190000.0,1600.0,4.0,0.0,4999.0,12666.666666666666,17,371.1053761433639
43.0,576.0,2016,2.0,149500.0,2494.0,2.0,0.0,22900.0,24916.666666666668,8,573.7438825448614
31.0,231.0,2011,10.0,171000.0,1300.0,2.0,0.0,7100.0,15545.454545454546,13,671.1053761433639
70.0,734.0,2017,3.0,37000.0,1600.0,4.0,0.0,14650.0,7400.0,7,404.0707277187244
76.0,520.0,2005,11.0,122000.0,1900.0,0.0,1.0,3299.0,7176.470588235294,19,258.23393158459885
54.0,567.0,2017,3.0,130000.0,1500.0,0.0,1.0,16600.0,26000.0,7,504.0707277187244
52.0,510.0,2010,9.0,87000.0,2000.0,4.0,1.0,5900.0,7250.0,14,380.7225566064776
5.0,109.0,2016,10.0,126000.0,3000.0,4.0,0.0,19900.0,21000.0,8,1028.894623856636
31.0,231.0,2007,2.0,120000.0,1800.0,4.0,1.0,4800.0,8000.0,17,120.25611745513856
52.0,658.0,1993,11.0,300000.0,2000.0,3.0,1.0,2350.0,10344.827586206897,31,358.23393158459885
33.0,710.0,2016,3.0,12000.0,2000.0,0.0,0.0,10500.0,2000.0,8,4.070727718724356
76.0,520.0,2010,11.0,161075.0,1400.0,4.0,1.0,7199.0,13422.916666666666,14,241.76606841540115
60.0,236.0,2008,10.0,88525.0,1400.0,4.0,1.0,3000.0,6323.214285714285,16,571.1053761433639
49.0,735.0,2014,6.0,148000.0,2200.0,0.0,1.0,14000.0,18500.0,10,396.38093575419
16.0,275.0,2012,9.0,228600.0,1500.0,0.0,1.0,7500.0,22860.0,12,880.7225566064776
23.0,316.0,1993,4.0,288445.0,1300.0,4.0,1.0,350.0,9946.379310344828,31,195.64648232411628
5.0,107.0,2005,10.0,304000.0,2500.0,0.0,1.0,6600.0,17882.352941176472,19,528.8946238566361
69.0,707.0,2011,4.0,175500.0,1400.0,4.0,1.0,5200.0,15954.545454545454,13,95.64648232411628
73.0,141.0,2011,4.0,220000.0,1800.0,2.0,0.0,7699.0,20000.0,13,304.3535176758837
23.0,293.0,2017,3.0,68150.0,1500.0,4.0,0.0,14200.0,13630.0,7,504.0707277187244
56.0,5.0,2019,2.0,27000.0,999.0,4.0,1.0,7700.0,9000.0,5,921.2561174551386
54.0,744.0,2006,3.0,174000.0,2500.0,3.0,0.0,6500.0,10875.0,18,495.9292722812757
55.0,468.0,2010,6.0,215300.0,1300.0,0.0,1.0,5200.0,17941.666666666668,14,503.61906424581
55.0,139.0,2008,11.0,169669.0,1400.0,4.0,1.0,5799.0,12119.214285714286,16,241.76606841540115
60.0,409.0,2016,3.0,150001.0,1500.0,0.0,1.0,12900.0,25000.166666666668,8,504.0707277187244
42.0,582.0,2004,9.0,250000.0,3000.0,0.0,0.0,8999.0,13888.888888888889,20,619.2774433935224
6.0,750.0,2015,9.0,180000.0,2500.0,0.0,0.0,29388.0,25714.285714285717,9,119.2774433935224
76.0,533.0,1998,4.0,98000.0,1000.0,4.0,1.0,900.0,4083.3333333333335,26,495.6464823241163
23.0,321.0,2015,11.0,153000.0,1500.0,0.0,1.0,9300.0,21857.14285714286,9,141.76606841540115
23.0,321.0,2016,11.0,170000.0,1500.0,0.0,1.0,8200.0,28333.33333333333,8,141.76606841540115
76.0,726.0,1993,10.0,250000.0,2000.0,3.0,1.0,1500.0,8620.689655172413,31,28.894623856636144
76.0,695.0,2008,9.0,180000.0,2500.0,0.0,1.0,8000.0,12857.142857142857,16,119.2774433935224
56.0,77.0,2011,10.0,196200.0,1560.0,0.0,0.0,9800.0,17836.363636363636,13,411.1053761433639
54.0,567.0,2010,3.0,119632.0,1500.0,0.0,1.0,8499.0,9969.333333333334,14,504.0707277187244
37.0,757.0,2015,10.0,165000.0,2000.0,0.0,0.0,21000.0,23571.42857142857,9,28.894623856636144
55.0,139.0,2011,4.0,170000.0,1300.0,0.0,1.0,5700.0,15454.545454545454,13,195.64648232411628
77.0,716.0,2004,11.0,430000.0,2000.0,0.0,1.0,2200.0,23888.88888888889,20,358.23393158459885
66.0,499.0,2009,10.0,163212.0,1600.0,4.0,0.0,5999.0,12554.76923076923,15,371.1053761433639
55.0,248.0,2011,4.0,197452.0,1400.0,4.0,1.0,5300.0,17950.18181818182,13,95.64648232411628
39.0,219.0,2008,4.0,238000.0,1400.0,4.0,1.0,4200.0,17000.0,16,95.64648232411628
70.0,365.0,2006,9.0,185000.0,2000.0,3.0,1.0,6800.0,11562.5,18,380.7225566064776
73.0,146.0,2002,6.0,260000.0,2000.0,0.0,1.0,5800.0,13000.0,22,196.38093575419
5.0,107.0,2005,11.0,294542.0,1968.0,0.0,0.0,6999.0,17326.0,19,326.23393158459885
54.0,567.0,2015,3.0,47000.0,1200.0,4.0,0.0,11200.0,6714.285714285715,9,804.0707277187244
60.0,409.0,2016,3.0,184112.0,1500.0,0.0,0.0,12499.0,30685.33333333333,8,504.0707277187244
75.0,23.0,1985,10.0,60000.0,1200.0,4.0,1.0,450.0,1621.6216216216217,39,771.1053761433639
55.0,139.0,2011,6.0,108000.0,1345.0,0.0,1.0,7000.0,9818.181818181818,13,458.61906424581
52.0,657.0,2001,6.0,154000.0,1300.0,4.0,1.0,2600.0,7333.333333333333,23,503.61906424581
6.0,750.0,2004,9.0,368455.0,3000.0,0.0,0.0,10500.0,20469.722222222223,20,619.2774433935224
49.0,151.0,2007,4.0,197000.0,2000.0,0.0,0.0,8500.0,13133.333333333334,17,504.3535176758837
60.0,364.0,2012,6.0,170200.0,1500.0,0.0,1.0,6999.0,17020.0,12,303.61906424581
33.0,783.0,2011,3.0,165819.0,2000.0,3.0,0.0,10299.0,15074.454545454546,13,4.070727718724356
31.0,231.0,2004,4.0,200000.0,1600.0,4.0,1.0,4500.0,11111.111111111111,20,104.35351767588372
5.0,107.0,2013,10.0,186068.0,2000.0,4.0,0.0,14999.0,20674.222222222223,11,28.894623856636144
33.0,724.0,2018,4.0,91000.0,2497.0,4.0,0.0,15599.0,22750.0,6,1001.3535176758836
16.0,441.0,2014,10.0,170000.0,1199.0,4.0,1.0,6400.0,21250.0,10,772.1053761433639
6.0,72.0,2014,10.0,122000.0,2000.0,4.0,0.0,14600.0,15250.0,10,28.894623856636144
55.0,408.0,1991,11.0,251834.0,1700.0,0.0,1.0,350.0,8123.677419354839,33,58.23393158459885
60.0,237.0,2016,11.0,129300.0,1461.0,0.0,1.0,6888.0,21550.0,8,180.76606841540115
31.0,116.0,1995,10.0,123456.0,2000.0,3.0,1.0,1000.0,4572.444444444444,29,28.894623856636144
49.0,276.0,2001,10.0,200000.0,2200.0,0.0,0.0,1200.0,9523.809523809525,23,228.89462385663612
73.0,146.0,2001,11.0,290420.0,2000.0,0.0,1.0,4750.0,13829.52380952381,23,358.23393158459885
49.0,276.0,2007,11.0,298080.0,2200.0,0.0,0.0,10199.0,19872.0,17,558.2339315845988
16.0,275.0,2011,9.0,178000.0,1500.0,0.0,1.0,6400.0,16181.818181818182,13,880.7225566064776
33.0,624.0,2014,3.0,155000.0,2000.0,4.0,0.0,14999.0,19375.0,10,4.070727718724356
66.0,499.0,2010,11.0,184000.0,1400.0,4.0,1.0,6000.0,15333.333333333334,14,241.76606841540115
76.0,520.0,2013,10.0,200000.0,2000.0,0.0,0.0,7000.0,22222.222222222223,11,28.894623856636144
5.0,559.0,2012,9.0,171000.0,3000.0,0.0,0.0,32999.0,17100.0,12,619.2774433935224
56.0,82.0,2005,10.0,272000.0,2179.0,0.0,0.0,5500.0,16000.0,19,207.89462385663612
33.0,710.0,2005,3.0,190000.0,1975.0,3.0,1.0,4000.0,11176.470588235294,19,29.07072771872436
49.0,735.0,2001,11.0,395000.0,2200.0,0.0,1.0,2799.0,18809.52380952381,23,558.2339315845988
55.0,722.0,1997,10.0,315000.0,1800.0,4.0,0.0,1350.0,12600.0,27,171.10537614336386
49.0,276.0,2016,10.0,179000.0,2000.0,0.0,0.0,27999.0,29833.33333333333,8,28.894623856636144
43.0,487.0,2017,3.0,102271.0,2500.0,2.0,0.0,25999.0,20454.2,7,495.9292722812757
23.0,332.0,2013,10.0,103798.0,2000.0,2.0,0.0,12899.0,11533.111111111111,11,28.894623856636144
5.0,109.0,2000,11.0,250000.0,2500.0,0.0,1.0,3900.0,11363.636363636364,24,858.2339315845988
6.0,750.0,2010,9.0,116000.0,3000.0,0.0,0.0,21900.0,9666.666666666666,14,619.2774433935224
6.0,48.0,2005,10.0,254430.0,2000.0,4.0,1.0,7300.0,14966.470588235294,19,28.894623856636144
66.0,499.0,2016,10.0,198000.0,1600.0,0.0,1.0,11999.0,33000.0,8,371.1053761433639
66.0,312.0,2016,4.0,139000.0,1400.0,0.0,1.0,7490.0,23166.666666666668,8,95.64648232411628
49.0,276.0,2010,10.0,111111.0,2200.0,0.0,0.0,10850.0,9259.25,14,228.89462385663612
55.0,139.0,2007,11.0,1111.0,1111.0,0.0,1.0,2450.0,74.06666666666666,17,530.7660684154012
54.0,744.0,2006,9.0,12541.0,2000.0,4.0,1.0,4200.0,783.8125,18,380.7225566064776
49.0,276.0,2005,10.0,290000.0,3000.0,0.0,0.0,10000.0,17058.823529411766,19,1028.894623856636
33.0,710.0,2007,3.0,170000.0,2000.0,3.0,1.0,6000.0,11333.333333333334,17,4.070727718724356
43.0,196.0,2013,4.0,140000.0,1800.0,2.0,0.0,10999.0,15555.555555555557,11,304.3535176758837
5.0,109.0,2006,10.0,296653.0,2400.0,4.0,1.0,7150.0,18540.8125,18,428.89462385663614
76.0,705.0,2002,6.0,321000.0,2500.0,0.0,1.0,5000.0,16050.0,22,696.38093575419
39.0,213.0,2005,6.0,113714.0,2000.0,4.0,1.0,1700.0,6689.058823529412,19,196.38093575419
31.0,231.0,2008,10.0,262000.0,1300.0,2.0,0.0,4999.0,18714.285714285717,16,671.1053761433639
31.0,193.0,2005,3.0,195000.0,2200.0,0.0,1.0,7650.0,11470.588235294115,19,195.92927228127564
23.0,475.0,2016,11.0,215056.0,1500.0,0.0,1.0,10999.0,35842.666666666664,8,141.76606841540115
49.0,151.0,2008,4.0,172084.0,1498.0,4.0,0.0,7499.0,12291.714285714286,16,2.3535176758837224
55.0,772.0,2003,6.0,250167.0,2000.0,0.0,1.0,1400.0,13166.684210526317,21,196.38093575419
9.0,307.0,2008,10.0,300000.0,1600.0,4.0,1.0,1200.0,21428.571428571428,16,371.1053761433639
60.0,467.0,2010,11.0,248700.0,1500.0,0.0,1.0,6699.0,20725.0,14,141.76606841540115
60.0,412.0,2003,6.0,113000.0,1500.0,0.0,1.0,2950.0,5947.368421052632,21,303.61906424581
73.0,246.0,2005,6.0,11111.0,1400.0,0.0,0.0,5300.0,653.5882352941177,19,403.61906424581
54.0,744.0,2018,3.0,75253.0,1600.0,0.0,1.0,20999.0,18813.25,6,404.0707277187244
65.0,388.0,2013,11.0,157235.0,1199.0,0.0,1.0,5100.0,17470.555555555555,11,442.7660684154012
65.0,245.0,2001,10.0,266806.0,1400.0,4.0,1.0,2499.0,12705.047619047618,23,571.1053761433639
60.0,467.0,2004,10.0,116000.0,1600.0,4.0,0.0,1600.0,6444.444444444444,20,371.1053761433639
73.0,730.0,2012,11.0,115700.0,1400.0,0.0,1.0,7350.0,11570.0,12,241.76606841540115
60.0,210.0,2014,3.0,146555.0,1500.0,0.0,0.0,9899.0,18319.375,10,504.0707277187244
5.0,107.0,2017,11.0,178000.0,1400.0,4.0,1.0,17700.0,35600.0,7,241.76606841540115
23.0,421.0,2018,3.0,159600.0,1500.0,0.0,1.0,13890.0,39900.0,6,504.0707277187244
58.0,217.0,2013,3.0,182000.0,3000.0,0.0,0.0,24900.0,20222.222222222223,11,995.9292722812756
43.0,579.0,2013,10.0,11300.0,249.0,2.0,0.0,23000.0,1255.5555555555557,11,1722.105376143364
43.0,196.0,2016,4.0,180000.0,1800.0,2.0,0.0,12999.0,30000.0,8,304.3535176758837
6.0,72.0,2008,10.0,191000.0,2000.0,0.0,0.0,9500.0,13642.857142857143,16,28.894623856636144
48.0,46.0,2008,10.0,163848.0,1600.0,4.0,1.0,5999.0,11703.42857142857,16,371.1053761433639
23.0,294.0,1995,4.0,245005.0,1400.0,4.0,1.0,1350.0,9074.25925925926,29,95.64648232411628
23.0,697.0,2014,1.0,111111.0,1500.0,0.0,1.0,4200.0,13888.875,10,123.13477088948798
5.0,107.0,2012,10.0,165000.0,200.0,4.0,0.0,10900.0,16500.0,12,1771.105376143364
23.0,332.0,2009,4.0,187000.0,1400.0,0.0,1.0,3400.0,14384.615384615385,15,95.64648232411628
76.0,356.0,2005,4.0,277000.0,1595.0,4.0,1.0,4400.0,16294.117647058823,19,99.35351767588372
5.0,89.0,1993,10.0,311000.0,2000.0,4.0,1.0,1500.0,10724.137931034482,31,28.894623856636144
76.0,356.0,2013,4.0,219000.0,1600.0,0.0,1.0,9300.0,24333.33333333333,11,104.35351767588372
52.0,515.0,2006,9.0,123000.0,2500.0,0.0,0.0,5500.0,7687.5,18,119.2774433935224
54.0,567.0,2021,3.0,0.0,1332.0,4.0,0.0,22400.0,0.0,3,672.0707277187244
49.0,276.0,2011,10.0,234000.0,2200.0,0.0,0.0,11250.0,21272.727272727272,13,228.89462385663612
23.0,321.0,2015,11.0,207000.0,1500.0,0.0,0.0,8400.0,29571.42857142857,9,141.76606841540115
73.0,588.0,2013,9.0,82000.0,2000.0,4.0,0.0,17450.0,9111.111111111111,11,380.7225566064776
73.0,141.0,2017,11.0,90000.0,1400.0,0.0,1.0,11000.0,18000.0,7,241.76606841540115
70.0,734.0,2015,3.0,70000.0,1400.0,4.0,0.0,14450.0,10000.0,9,604.0707277187244
60.0,412.0,2006,11.0,125000.0,1500.0,0.0,1.0,2200.0,7812.5,18,141.76606841540115
73.0,246.0,2003,4.0,320000.0,1400.0,4.0,1.0,3500.0,16842.105263157893,21,95.64648232411628
60.0,409.0,2017,3.0,138737.0,1461.0,0.0,0.0,14499.0,27747.4,7,543.0707277187244
73.0,146.0,2004,6.0,350000.0,2000.0,0.0,1.0,3990.0,19444.444444444445,20,196.38093575419
39.0,654.0,2004,4.0,111111.0,2500.0,0.0,1.0,6200.0,6172.833333333333,20,1004.3535176758836
31.0,393.0,2010,4.0,222000.0,1300.0,2.0,0.0,6000.0,18500.0,14,195.64648232411628
5.0,106.0,2016,4.0,68970.0,1400.0,2.0,0.0,14399.0,11495.0,8,95.64648232411628
76.0,640.0,2006,6.0,250000.0,2000.0,0.0,1.0,6900.0,15625.0,18,196.38093575419
33.0,653.0,2016,10.0,54000.0,2000.0,2.0,0.0,14990.0,9000.0,8,28.894623856636144
54.0,466.0,1990,10.0,11111.0,3000.0,3.0,1.0,1500.0,347.21875,34,1028.894623856636
6.0,72.0,2015,10.0,179222.0,1995.0,0.0,0.0,16100.0,25603.14285714286,9,23.894623856636144
23.0,421.0,2017,9.0,147200.0,1500.0,0.0,1.0,13890.0,29440.0,7,880.7225566064776
55.0,139.0,2000,11.0,300000.0,1800.0,4.0,0.0,2800.0,13636.363636363636,24,158.23393158459885
73.0,549.0,2015,6.0,60000.0,1800.0,2.0,0.0,11500.0,8571.42857142857,9,3.619064245810023
55.0,722.0,2000,10.0,10000.0,2000.0,0.0,1.0,3300.0,454.54545454545456,24,28.894623856636144
49.0,333.0,2006,9.0,133000.0,4966.0,4.0,0.0,12500.0,8312.5,18,2585.2774433935224
6.0,48.0,1993,10.0,45000.0,1600.0,4.0,1.0,1450.0,1551.7241379310344,31,371.1053761433639
6.0,48.0,1995,10.0,274525.0,1665.0,0.0,1.0,2450.0,10167.592592592591,29,306.10537614336386
76.0,520.0,2008,10.0,203856.0,1800.0,4.0,1.0,6300.0,14561.142857142857,16,171.10537614336386
73.0,730.0,2012,4.0,193649.0,1400.0,0.0,1.0,7899.0,19364.9,12,95.64648232411628
76.0,204.0,2013,6.0,247000.0,1600.0,0.0,1.0,7500.0,27444.444444444445,11,203.61906424581
60.0,210.0,2014,3.0,151000.0,1461.0,0.0,1.0,8200.0,18875.0,10,543.0707277187244
6.0,750.0,2012,9.0,11500.0,2996.0,4.0,0.0,18000.0,1150.0,12,615.2774433935224
